sina_code,name,tag,amount,today_pct,turnover,open_pct,price,risk_level,risk_msg,trigger_next,risk_rule,deviation_val_10d,deviation_val_30d,call_auction_ratio,last_amount,limit_up_type,pct_10,link_dragon,vol,vol_prev,vol_ratio,code
sh688133,泰坦科技,首板/[一字],512000000.0,11.08,11.18,9.2,28.48,🟢 Safe,-,-,,0.0,0.0,0,298000000.0,0,27.48,,0,0,0,688133
sz002659,凯文教育,1板/[换手板]/AI,511000000.00000006,9.95,12.91,1.93,6.85,🟢 Safe,-,-,,0.0,0.0,0,233000000.0,0,25.46,,0,0,0,002659
sz002394,联发股份,1板/[换手板],509000000.0,10.03,7.98,3.58,19.97,🟢 Safe,-,-,,0.0,0.0,0,455999999.99999994,0,24.81,,0,0,0,002394
sz002609,捷顺科技,首板/👀焚诀预期/炸板/[换手板],505000000.0,8.27,10.69,0.83,10.47,🟢 Safe,-,-,,0.0,0.0,0,129000000.0,0,13.43,,0,0,0,002609
sz301002,崧盛股份,首板/[换手板],503000000.0,14.54,16.43,5.63,43.33,🟢 Safe,-,-,,0.0,0.0,0,245000000.00000003,0,22.57,,0,0,0,301002
sz300081,恒信东方,首板/[换手板],500000000.0,9.97,13.54,2.97,6.29,🟢 Safe,-,-,,0.0,0.0,0,287000000.0,0,15.2,,0,0,0,300081
sz002519,银河电子,🐉龙虎榜/💰思明南路/3日(8452万)/💰北向/3日(9944万)/💰机构/3日(2358万)/🏃机构/3日(4141万)/🏃思明南路/3日(23万)/🏃北向/3日(7733万)/★人气/6板/[一字]/航天/军工,498000000.00000006,9.97,3.89,9.97,11.47,🟢 Safe,-,-,,0.0,0.0,0,783000000.0,0,87.73,,0,0,0,002519
sh603171,税友股份,2板/[换手板]/AI/智能体,494000000.00000006,10.01,1.58,5.54,78.17,🟢 Safe,-,-,,0.0,0.0,0,603000000.0,0,53.79,,0,0,0,603171
sh600707,彩虹股份,F佬/BRTV王睿/彩虹股份(国企改革),492000000.0,0.73,1.98,0.0,6.92,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,10.37,,0,0,0,600707
sh688682,霍莱沃,首板/[换手板],491000000.0,12.98,7.06,2.83,69.83,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,27.19,,0,0,0,688682
sz002191,劲嘉股份,首板/👀焚诀预期/炸板/[换手板],490000000.00000006,8.84,7.38,1.16,4.68,🟢 Safe,-,-,,0.0,0.0,0,88825200.0,0,6.85,,0,0,0,002191
sz002054,德美化工,首板/👀焚诀预期/炸板/[换手板],490000000.00000006,6.81,15.55,0.0,8.31,🟢 Safe,-,-,,0.0,0.0,0,164000000.0,0,10.65,,0,0,0,002054
sh601992,金隅集团,1板/[换手板]/航天,488999999.99999994,10.23,3.07,0.57,1.94,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,16.17,,0,0,0,601992
sh603488,展鹏科技,1板/[换手板]/军工,488000000.0,10.0,16.7,-3.61,10.67,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,35.06,,0,0,0,603488
sz301299,卓创资讯,首板/[换手板],488000000.0,13.38,12.72,2.77,65.1,🟢 Safe,-,-,,0.0,0.0,0,92989000.0,0,21.84,,0,0,0,301299
sz002718,友邦吊顶,1板/[换手板],479000000.0,10.0,16.34,-2.83,56.66,🟢 Safe,-,-,,0.0,0.0,0,420000000.0,0,95.24,,0,0,0,002718
sz000593,德龙汇能,🐉龙虎榜/💰机构/3日(6457万)/🏃机构/3日(5469万)/1板/[换手板],479000000.0,10.02,9.54,-0.15,14.39,🟢 Safe,-,-,,0.0,0.0,0,526999999.99999994,0,26.78,,0,0,0,000593
sh600877,电科芯片,1板/[一字]/航天/卫星,474000000.0,9.98,1.95,9.98,20.49,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,25.63,,0,0,0,600877
sh601949,中国出版,1板/[换手板]/智能体/数据要素,468000000.0,9.94,3.43,1.48,7.41,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,14.35,,0,0,0,601949
sh688592,司南导航,首板/[换手板],462000000.0,10.44,23.37,0.7,53.3,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,25.59,,0,0,0,688592
sh688567,孚能科技,F佬/BRTV黄薇/星图测控(商业航天),455000000.0,0.0,2.34,-0.62,16.1,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,0.37,,0,0,0,688567
sh600640,国脉文化,1板/[换手板]/AI/智能体/短剧,438999999.99999994,10.02,3.72,1.15,15.37,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,24.45,,0,0,0,600640
sz301159,三维天地,1板/[换手板]/AI/智能体/航天/数据要素,432000000.0,20.0,18.24,3.06,47.88,🟢 Safe,-,-,,0.0,0.0,0,206999999.99999997,0,33.07,,0,0,0,301159
sh688796,百奥赛图,首板/[换手板],425000000.0,14.87,17.94,3.01,68.68,🟢 Safe,-,-,,0.0,0.0,0,292000000.0,0,32.59,,0,0,0,688796
sh600783,鲁信创投,持仓/鲁信创投/★人气/5板/[一字]/航天/人工智能,421000000.0,10.0,1.58,10.0,35.85,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,86.91,,0,0,0,600783
sh603017,中衡设计,★人气/3板/[换手板]/AI/航天,415000000.00000006,10.0,10.48,7.82,14.63,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,36.22,,0,0,0,603017
sh605162,新中港,首板/👀焚诀预期/炸板/[换手板],409000000.0,9.58,10.21,-0.75,10.18,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,16.34,,0,0,0,605162
sh605398,新炬网络,🔥A大焚诀/1板/[换手板]/AI/信创,401999999.99999994,9.99,7.41,2.11,34.36,🟢 Safe,-,-,,0.0,0.0,0,434000000.0,0,21.97,,0,0,0,605398
sh600828,茂业商业,2板/[一字],399000000.0,10.01,3.0,10.01,7.69,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,31.01,,0,0,0,600828
sh600586,金晶科技,1板/[换手板],397000000.0,10.0,4.25,0.0,6.71,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,8.23,,0,0,0,600586
sh603888,新华网,1板/[一字]/AI/智能体/文化传媒,390000000.0,9.98,2.36,9.98,24.46,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,27.73,,0,0,0,603888
sz002443,金洲管道,1板/[换手板],382000000.0,10.06,8.67,-0.12,8.86,🟢 Safe,-,-,,0.0,0.0,0,159000000.0,0,2.67,,0,0,0,002443
sz300892,品渥食品,首板/[换手板],380000000.0,12.56,17.35,0.0,35.68,🟢 Safe,-,-,,0.0,0.0,0,96961800.0,0,10.88,,0,0,0,300892
sz300239,东宝生物,首板/[换手板],366000000.0,10.92,9.75,0.0,6.6,🟢 Safe,-,-,,0.0,0.0,0,119000000.0,0,15.79,,0,0,0,300239
sh603396,金辰股份,1板/[换手板],365000000.0,10.01,7.06,-0.54,38.36,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,13.36,,0,0,0,603396
sz000681,视觉中国,1板/[一字]/AI,363000000.0,9.99,1.88,9.99,28.62,🟢 Safe,-,-,,0.0,0.0,0,3558000000.0,0,29.27,,0,0,0,000681
sh601900,南方传媒,1板/[换手板]/AI,356000000.0,10.0,2.72,4.01,15.07,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,11.14,,0,0,0,601900
sz001219,青岛食品,首板/👀焚诀预期/炸板/[换手板],352000000.0,4.36,11.84,0.61,15.33,🟢 Safe,-,-,,0.0,0.0,0,93109400.0,0,5.14,,0,0,0,001219
sh603339,四方科技,1板/[换手板],352000000.0,9.97,7.9,0.96,14.89,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,12.46,,0,0,0,603339
sh600094,大名城,1板/[换手板]/航天/低空,349000000.0,10.07,3.29,3.06,5.03,🟢 Safe,-,-,,0.0,0.0,0,348000000.0,0,16.17,,0,0,0,600094
sz300656,民德电子,首板/[换手板],346000000.0,10.41,10.6,1.79,25.34,🟢 Safe,-,-,,0.0,0.0,0,66343200.0,0,11.14,,0,0,0,300656
sz301378,通达海,1板/[换手板]/AI,345000000.0,20.01,20.17,5.44,37.91,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,34.53,,0,0,0,301378
sz300816,艾可蓝,1板/[换手板]/AI,343000000.0,20.0,10.15,8.34,59.99,🟢 Safe,-,-,,0.0,0.0,0,157000000.0,0,35.51,,0,0,0,300816
sz002316,亚联发展,🐉龙虎榜/💰六一中路/3日(1232万)/🏃六一中路/3日(492万)/★人气/3板/[换手板],334000000.0,9.98,15.72,7.88,6.28,🟢 Safe,-,-,,0.0,0.0,0,325000000.0,0,29.22,,0,0,0,002316
sz301001,凯淳股份,首板/[换手板],327000000.0,13.1,19.32,0.51,35.75,🟢 Safe,-,-,,0.0,0.0,0,153000000.0,0,24.78,,0,0,0,301001
sz002088,鲁阳节能,1板/[换手板],326000000.0,10.04,5.24,2.82,12.49,🟢 Safe,-,-,,0.0,0.0,0,149000000.0,0,16.29,,0,0,0,002088
sh600152,维科技术,1板/[换手板]/机器人/消费电子,325000000.0,10.07,7.63,1.46,8.31,🟢 Safe,-,-,,0.0,0.0,0,198000000.0,0,15.9,,0,0,0,600152
sz301286,侨源股份,首板/[换手板],319000000.0,11.66,3.8,2.09,51.91,🟢 Safe,-,-,,0.0,0.0,0,163000000.0,0,17.2,,0,0,0,301286
sz000803,山高环能,🔥A大焚诀/1板/[一字],316000000.0,10.01,7.67,9.89,9.01,🟢 Safe,-,-,,0.0,0.0,0,445000000.0,0,24.28,,0,0,0,000803
sz002523,天桥起重,1板/[换手板]/机器人,310000000.0,10.07,4.55,2.01,4.92,🟢 Safe,-,-,,0.0,0.0,0,444000000.00000006,0,12.33,,0,0,0,002523
sz003041,真爱美家,1板/[一字],298000000.0,10.0,3.42,10.0,64.04,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,47.29,,0,0,0,003041
sz002769,普路通,1板/[换手板]/AI,287000000.0,10.04,6.33,1.23,12.5,🟢 Safe,-,-,,0.0,0.0,0,209000000.0,0,11.61,,0,0,0,002769
sz002712,思美传媒,1板/[换手板]/AI,287000000.0,10.0,7.68,1.69,7.15,🟢 Safe,-,-,,0.0,0.0,0,400000000.0,0,35.16,,0,0,0,002712
sz002858,力盛体育,1板/[换手板]/AI,277000000.0,9.99,11.3,1.58,17.39,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,14.33,,0,0,0,002858
sz002066,瑞泰科技,首板/[换手板],268000000.00000003,9.83,5.98,1.37,20.79,🟢 Safe,-,-,,0.0,0.0,0,88105600.0,0,7.5,,0,0,0,002066
sz000890,法尔胜,1板/[换手板],264000000.0,10.02,10.99,7.37,5.82,🟢 Safe,-,-,,0.0,0.0,0,161000000.0,0,6.79,,0,0,0,000890
sh688768,容知日新,首板/[换手板],254999999.99999997,11.36,5.89,2.48,51.09,🟢 Safe,-,-,,0.0,0.0,0,70817000.0,0,18.81,,0,0,0,688768
sz301227,森鹰窗业,📉跌停/博弈修复,252999999.99999997,-9.33,17.54,0.02,41.59,🟢 Safe,-,-,,0.0,0.0,0,183000000.0,0,-15.59,,0,0,0,301227
sz002044,美年健康,F佬/BRTV赵占银/美年健康(AI医疗)/🐉龙虎榜/💰养家/3日(4999万)/💰机构/3日(4711万)/💰北向/3日(1.5亿)/🏃北向/3日(1.0亿)/🏃养家/3日(14万)/🏃机构/3日(2543万)/2板/[一字],252000000.0,9.95,0.97,9.95,6.74,🟢 Safe,-,-,,0.0,0.0,0,1025000000.0,0,25.75,,0,0,0,002044
sz002131,利欧股份,持仓/利欧股份/🐉龙虎榜/💰北向/3日(7.7亿)/💰拉萨天团/3日(1.2亿)/💰机构/3日(2.9亿)/💰消闲派/3日(625万)/💰养家/3日(2.0亿)/💰六一中路(🔒)/💰中山东路/3日(2.0亿)/🏃养家/3日(101万)/🏃北向/3日(6.8亿)/🏃中山东路/3日(101万)/🏃机构/3日(2.3亿)/🏃消闲派/3日(3.3亿)/🏃拉萨天团/3日(1.4亿)/★人气/2板/[一字]/AI/智能体,250999999.99999997,10.05,0.52,10.05,8.21,🟢 Safe,-,-,,0.0,0.0,0,5151000000.0,0,58.49,,0,0,0,002131
sz300594,朗进科技,首板/[换手板],246000000.0,12.15,11.63,0.19,23.72,🟢 Safe,-,-,,0.0,0.0,0,88293799.99999999,0,19.98,,0,0,0,300594
sz001896,豫能控股,1板/[换手板],240000000.0,10.07,2.66,0.37,6.01,🟢 Safe,-,-,,0.0,0.0,0,125000000.0,0,10.89,,0,0,0,001896
sz300426,华智数媒,首板/[换手板],239000000.0,10.94,6.66,0.94,9.43,🟢 Safe,-,-,,0.0,0.0,0,112000000.00000001,0,19.37,,0,0,0,300426
sh600965,福成股份,1板/[换手板],227000000.0,10.05,4.52,0.87,6.35,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,10.82,,0,0,0,600965
sh600880,博瑞传播,2板/[一字]/AI,220000000.00000003,10.05,2.83,10.05,7.12,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,45.01,,0,0,0,600880
sh603496,恒为科技,2板/[一字]/机器人/军工,212000000.0,10.01,1.86,10.01,35.49,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,32.38,,0,0,0,603496
sz000889,中嘉博创,1板/[换手板],196000000.0,10.06,5.82,0.0,3.94,🟢 Safe,-,-,,0.0,0.0,0,61805200.00000001,0,10.06,,0,0,0,000889
sz002342,巨力索具,F佬/巨力索具(商业航天/海上回收/支线)/🐉龙虎榜/💰北向/3日(3550万)/💰拉萨天团/3日(1064万)/💰消闲派/3日(1.5亿)/💰机构/3日(1245万)/🏃机构/3日(2322万)/🏃北向/3日(3782万)/🏃拉萨天团/3日(1400万)/🏃消闲派/3日(19万)/★人气/3板/[一字],196000000.0,10.02,1.7,10.02,12.08,🟢 Safe,-,-,,0.0,0.0,0,283000000.0,0,57.91,,0,0,0,002342
sh605003,众望布艺,首板/👀焚诀预期/炸板/[换手板],194000000.0,7.43,5.5,0.0,32.52,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,13.59,,0,0,0,605003
sz002856,美芝股份,1板/[换手板],193000000.0,10.02,10.93,0.23,14.6,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,23.42,,0,0,0,002856
sz001255,博菲电气,1板/[换手板]/军工,190000000.0,10.01,7.53,0.03,37.71,🟢 Safe,-,-,,0.0,0.0,0,134000000.00000001,0,14.45,,0,0,0,001255
sz002574,明牌珠宝,1板/[换手板],177000000.0,10.05,5.41,0.0,6.35,🟢 Safe,-,-,,0.0,0.0,0,56465100.0,0,11.8,,0,0,0,002574
sh600776,东方通信,2板/[一字]/AI/智能体/航天,170000000.0,10.02,0.8,10.02,22.39,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,41.44,,0,0,0,600776
sz001216,华瓷股份,★人气,166000000.0,0.39,3.79,0.11,17.95,🟢 Safe,-,-,,0.0,0.0,0,195000000.0,0,3.58,,0,0,0,001216
sz001202,炬申股份,1板/[换手板],155000000.0,10.02,7.65,0.12,17.67,🟢 Safe,-,-,,0.0,0.0,0,38063100.0,0,12.55,,0,0,0,001202
sh600579,中化装备,1板/[换手板],151000000.0,9.98,3.28,8.33,9.37,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,11.28,,0,0,0,600579
sh688679,通源环境,1板/[一字],146000000.0,20.0,3.38,20.0,33.24,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,24.4,,0,0,0,688679
sh603090,宏盛股份,1板/[换手板],142000000.0,10.01,2.14,2.04,66.83,🟢 Safe,-,-,,0.0,0.0,0,444000000.00000006,0,11.38,,0,0,0,603090
sh605255,天普股份,📉跌停/博弈修复,134000000.00000001,-10.0,0.51,-10.0,196.22,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,25.68,,0,0,0,605255
sh603303,得邦照明,1板/[换手板],108000000.0,9.98,1.6,1.38,14.32,🟢 Safe,-,-,,0.0,0.0,0,20829800.0,0,9.56,,0,0,0,603303
sz001225,和泰机电,1板/[换手板],106000000.0,10.0,6.47,-0.79,80.95,🟢 Safe,-,-,,0.0,0.0,0,165000000.0,0,47.69,,0,0,0,001225
sz003007,直真科技,🐉龙虎榜/💰机构/3日(1691万)/🏃机构/3日(2507万)/★人气/3板/[一字]/航天/算力,89134900.0,10.0,2.51,10.0,49.4,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,26.63,,0,0,0,003007
sh603059,倍加洁,1板/[换手板],74264800.0,10.0,2.14,4.48,34.88,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,10.55,,0,0,0,603059
sh603359,东珠生态,📉跌停/博弈修复,73272600.0,-9.95,1.87,-9.95,8.78,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,1.62,,0,0,0,603359
sz002969,嘉美包装,2板/[一字],71379400.0,10.02,0.43,10.02,16.58,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,148.2,,0,0,0,002969
sh600477,杭萧钢构,★人气/3板/[一字],70882300.0,10.0,0.76,10.0,3.96,🟢 Safe,-,-,,0.0,0.0,0,97055600.0,0,45.59,,0,0,0,600477
sz300986,志特新材,🐉龙虎榜/💰六一中路/3日(1182万)/💰上塘路/3日(1712万)/💰宁波桑田路/3日(1813万)/🏃赵老哥/3日(1174万)/🏃宁波桑田路/3日(30万)/🏃上塘路/3日(11万)/★人气/6板/[一字]/机器人/AI,66899600.0,19.99,0.49,19.99,33.38,🟢 Safe,-,-,,0.0,0.0,0,562000000.0,0,223.76,,0,0,0,300986
sh603598,引力传媒,2板/[一字]/AI/智能体/短剧,46404900.0,9.99,0.6,9.99,28.52,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,75.83,,0,0,0,603598
sh600676,交运股份,2板/[一字],38575200.0,10.01,0.5,10.01,7.47,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,28.13,,0,0,0,600676
sz002931,锋龙股份,F佬/锋龙股份(机器人/新剑IPO预期)/★人气/12板/[一字],22317600.000000004,10.01,0.2,10.01,56.17,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,159.45,,0,0,0,002931
sh688260,昀冢科技,首板/[换手板],0.0,16.44,16.11,0.78,36.05,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,20.85,,0,0,0,688260
sh688222,成都先导,首板/[换手板],0.0,13.78,9.81,4.86,37.0,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,52.58,,0,0,0,688222
sh688270,臻镭科技,🔥A大焚诀,0.0,7.8,15.96,5.0,194.99,中高,170.77%,次日 +10.32%,30日偏离值200%,0.0,170.77,0,0.0,0,46.06,,0,0,0,688270
sh688261,东微半导,首板/[换手板],0.0,10.02,11.5,-0.39,94.99,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,29.34,,0,0,0,688261
sh688325,赛微微电,1板/[换手板],0.0,20.0,5.15,1.99,109.62,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,16.47,,0,0,0,688325
sh688253,英诺特,首板/[换手板],0.0,16.92,16.87,2.65,37.45,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,20.38,,0,0,0,688253
sh688316,青云科技-U,首板/[换手板],0.0,14.97,15.48,4.27,75.1,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,29.82,,0,0,0,688316
sh688385,复旦微电,首板/[换手板],0.0,9.84,4.89,3.14,98.0,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,30.32,,0,0,0,688385
sh688333,铂力特,1板/[换手板],0.0,20.0,10.07,4.37,140.27,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,38.37,,0,0,0,688333
sh688418,震有科技,首板/[换手板],0.0,12.06,18.22,4.99,64.2,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,54.36,,0,0,0,688418
sh688387,信科移动-U,2板/[一字],0.0,20.01,4.92,13.64,19.01,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,71.11,,0,0,0,688387
sh688375,国博电子,1板/[换手板],0.0,20.0,2.55,8.89,155.99,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,93.8,,0,0,0,688375
sh688258,卓易信息,F佬/BRTV吴凡/卓易信息(人工智能/算力)/1板/[一字],0.0,20.0,6.58,9.19,131.88,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,93.94,,0,0,0,688258
sh688393,安必平,🔥A大焚诀,0.0,2.09,17.6,3.9,33.73,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,40.89,,0,0,0,688393
sh688210,统联精密,首板/[换手板],0.0,12.19,6.49,1.57,58.0,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,7.61,,0,0,0,688210
sh688281,华秦科技,🔥A大焚诀/首板/[换手板],0.0,12.29,3.75,0.4,104.01,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,47.83,,0,0,0,688281
sh688369,致远互联,首板/[换手板],0.0,17.04,13.48,4.49,33.59,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,44.35,,0,0,0,688369
sh688323,瑞华泰,首板/[换手板],0.0,13.95,11.33,1.19,26.8,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,14.38,,0,0,0,688323
sh688335,复洁科技,首板/[换手板],0.0,16.23,6.58,0.07,35.31,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,48.3,,0,0,0,688335
sh688282,理工导航,1板/[换手板],0.0,20.0,4.52,2.0,94.2,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,55.7,,0,0,0,688282
sh688283,坤恒顺维,首板/[换手板],0.0,11.04,5.45,2.11,52.2,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,40.17,,0,0,0,688283
sh688229,博睿数据,1板/[换手板],0.0,19.99,10.72,3.22,87.26,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,42.14,,0,0,0,688229
sh688365,光云科技,1板/[换手板],0.0,20.0,9.08,5.39,24.48,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,56.52,,0,0,0,688365
sh688246,嘉和美康,🔥A大焚诀/首板/[换手板],0.0,11.48,16.97,3.21,31.96,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,30.08,,0,0,0,688246
sh688232,新点软件,1板/[换手板],0.0,20.01,6.83,1.68,32.09,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,27.95,,0,0,0,688232
sh688207,格灵深瞳,首板/[换手板],0.0,10.26,7.02,0.9,18.38,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,21.16,,0,0,0,688207
